ID,Name of Item,Pickup,Quality,Description,Type,Item Pool
ItemID: 651,Star of Bethlehem,"""Follow the light""",Quality: 3,"Spawns a star with a white aura around it, that floats very slowly through each room on the floor, making its way towards the boss room","Type: Passive, Familiar",Item Pool: Angel Room
ItemID: 652,Cube Baby,"""Kick it!""",Quality: 1,"Gives you a baby in an ice cube, which can be kicked around the room by walking into it","Type: Passive, Familiar",Item Pool: Item Room
ItemID: 653,Vade Retro,"""Begone!""",Quality: 3,"Enemies that die now spawn a red ghost, that floats in place of where the enemy died",Type: Active,Item Pool: Angel Room
ItemID: 654,False PHD,"""Worse pills + evil up""",Quality: 2,"Identified all pills on pickup, and converts them to their worse counterparts (e.g. Stat Up becomes Stat Down)",Type: Passive,Item Pool: Devil Room
ItemID: 655,Spin to Win,"""Let it rip!""",Quality: 1,"While held, gives you an orbital that blocks enemy shots and deals contact damage equal to 3.5 per tick","Type: Active, Familiar",Item Pool: Item Room
ItemID: 657,Vasculitis,"""Clogged enemies""",Quality: 2,"On death enemies now fire tears in random directions, which can damage other enemies",Type: Passive,Item Pool: Item Room
ItemID: 658,Giant Cell,"""Micro friends""",Quality: 1,"Every time you take damage, a tiny Isaac familiar will spawn, which follows you and shoots tears at nearby enemies that deal 1.3 Damage",Type: Passive,"Item Pool: Item Room, Greed Mode Item Room"
ItemID: 659,Tropicamide,"""Tear size + range up""",Quality: 1,+1.5 Range Up,Type: Passive,Item Pool: Boss Room
ItemID: 660,Card Reading,"""A link to your future""",Quality: 3,"At the beginning of all future floors, two portals will appear, that can take you to either the Boss room (Red portal), Item room (Yellow portal) or Secret room (Blue portal)",Type: Passive,Item Pool: Shop
ItemID: 661,Quints,"""They lurk inside""",Quality: 2,"Every time an enemy dies, a random familiar spawns where it was killed for the rest of the room",Type: Passive,"Item Pool: Item Room, Greed Mode Item Room"
ItemID: 663,Tooth and Nail,"""You feel prickly""",Quality: 2,"Every 5 seconds you become spiky for a second, becoming immune and dealing 40 contact damage to any enemies that touch you",Type: Passive,Item Pool: Item Room
ItemID: 664,Binge Eater,"""All you can eat""",Quality: 4,"Causes all pedestal items to show up as rotating items, that swap every 1 second between the original spawned item and a HP up item. This allows you to choose between the item that originally spawned and a HP upgrade every time",Type: Passive,Item Pool: Secret Room
ItemID: 665,Guppy's Eye,"""An eye for secrets""",Quality: 2,"Shows you to see the contents of chests, sacks, shopkeepers and items that will drop from fires before you destroy them",Type: Passive,"Item Pool: Devil Room, Red Chest"
ItemID: 667,Strawman,"""A helping hand""",Quality: 2,"Spawns a Keeper familiar, that shoots triple tears and follows your exact movements as you walk","Type: Passive, Familiar",Item Pool: Secret Room
ItemID: 668,Dad's Note,"""...""",Quality: 0,Only found in the Mausoleum/Gehenna II boss room,Type: Passive,Item Pool: Secret Room
ItemID: 669,Sausage,"""All stats up""",Quality: 3,+1 HP,Type: Passive,Item Pool: Secret Room
ItemID: 670,Options?,"""There might be options""",Quality: 2,"Clearing a room will spawn an extra reward, however only one can be picked up - the other one will disappear",Type: Passive,Item Pool: Shop
ItemID: 671,Candy Heart,"""Power of love""",Quality: 2,Every half red heart you pick up gives a small but permanent stat increase,Type: Passive,Item Pool: Item Room
ItemID: 672,A Pound of Flesh,"""Blood money""",Quality: 1,"This item causes Devil deals to cost money instead of hearts, and shop items to cost hearts instead of money",Type: Passive,"Item Pool: Devil Room, Demon Beggar"
ItemID: 673,Redemption,"""Deliver me from evil""",Quality: 2,"Every time you enter a devil room and choose not to take an item, you get +1 Damage Up upon entering the next floor",Type: Passive,Item Pool: Shop
ItemID: 674,Spirit Shackles,"""Unfinished business""",Quality: 2,"When you die, you turn into a ghost with 1/2 a red heart and flying, that is chained to your body for 10 seconds. This allows you to stay alive as long as you don't get hit during this 10 second period",Type: Passive,Item Pool: Secret Room
ItemID: 675,Cracked Orb,"""Shards of knowledge""",Quality: 1,"Taking damage reveals a random room on the minimap, and automatically opens certain doors in the current room. Possible doors include any needing a key to open (Item Room, Shop, Alt Path doors), secret rooms and crawl spaces",Type: Passive,"Item Pool: Item Room, Secret Room"
ItemID: 676,Empty Heart,"""It multiplies""",Quality: 2,"Upon entering each new floor, if you have one red heart or less, another one is added",Type: Passive,"Item Pool: Item Room, Demon Beggar"
ItemID: 677,Astral Projection,"""The true out-of-body experience!""",Quality: 2,"The first time you take damage in a room, Isaac will become a ghost and time will stop for 3 seconds",Type: Passive,"Item Pool: Item Room, Secret Room"
ItemID: 678,C Section,"""Fetus shots""",Quality: 4,"Your tears are replaced with a charge attack that fires a homing, spectral fetus",Type: Passive,Item Pool: Item Room
ItemID: 679,Lil Abaddon,"""Abyssal friend""",Quality: 3,"Gives you a familiar that can be charged up to release a black ring, that damages any enemies that touch it with rapid hits (similar to Maw of the Void / Athame effects)","Type: Passive, Familiar",Item Pool: Devil Room
ItemID: 680,Montezuma's Revenge,"""Oh no...""",Quality: 3,"While firing tears, you now charges up a poop attack for 3 seconds that when released, fires from Isaac's behind",Type: Passive,Item Pool: Item Room
ItemID: 681,Lil Portal,"""It hungers""",Quality: 1,"Gives Isaac a little portal familiar, that moves across the screen as you're firing","Type: Passive, Familiar",Item Pool: Item Room
ItemID: 682,Worm Friend,"""Clingy buddy""",Quality: 3,"You gain a familiar that lives under the floor. Every so often it will come up and attempt to grab onto a random enemy in the room, holding them in place and dealing damage","Type: Passive, Familiar",Item Pool: Item Room
ItemID: 683,Bone Spurs,"""Break your enemies""",Quality: 2,"Enemies that die will leave behind 1-2 floating bone shards where they die, until you leave the room",Type: Passive,Item Pool: Item Room
ItemID: 684,Hungry Soul,"""Out for blood""",Quality: 3,"Each time an enemy dies, a friendly red soul appears. It will hunt down other enemies, dealing contact damage which scales with your tear damage",Type: Passive,Item Pool: Devil Room
ItemID: 685,Jar of Wisps,"""Your faith grows""",Quality: 2,"When used, gives you number of blue flame orbitals based on the number shown over this item",Type: Active,Item Pool: Angel Room
ItemID: 686,Soul Locket,"""Power of faith""",Quality: 2,Spawns 1 soul heart on the floor,Type: Passive,Item Pool: Angel Room
ItemID: 687,Friend Finder,"""Best friends forever!""",Quality: 3,"Spawns a random charmed enemy which fights by your side and copies your exact movements, similar to how Jacob & Esau work",Type: Active,"Item Pool: Item Room, Crane Game"
ItemID: 688,Inner Child,"""Let him free""",Quality: 2,Gives you an extra life,Type: Passive,Item Pool: Secret Room
ItemID: 689,Glitched Crown,"""?????""",Quality: 4,Item pedestals now cycle between 5 random items,Type: Passive,Item Pool: Secret Room
ItemID: 690,Belly Jelly,"""Bounce away!""",Quality: 3,Enemies that touch Isaac will now bounce off him and fly off in the opposite direction,Type: Passive,Item Pool: Item Room
ItemID: 691,Sacred Orb,"""Destined for greatness""",Quality: 4,Increases the quality of generated items,Type: Passive,"Item Pool: Angel Room, Secret Room"
ItemID: 692,Sanguine Bond,"""He awaits your offering""",Quality: 1,Spawns a special set of spikes in the Devil Room,Type: Passive,"Item Pool: Devil Room, Curse Room"
ItemID: 693,The Swarm,"""Infest""",Quality: 2,"When picked up, this gives you 9 orbital flies",Type: Passive,"Item Pool: Item Room, Key Beggar"
ItemID: 694,Heartbreak,"""Eternal sorrow""",Quality: 3,Gives you +0.25 Damage Up for every broken heart you have,Type: Passive,"Item Pool: Devil Room, Curse Room"
ItemID: 695,Bloody Gust,"""May your rage bring haste""",Quality: 3,"Every time you take damage, you gain a Speed Up and a Tears Up",Type: Passive,"Item Pool: Item Room, Devil Room"
ItemID: 696,Salvation,"""Divine protection""",Quality: 3,"Isaac gains a halo of light around him. When an enemy touches the halo for couple of seconds, a beam of light will come down and deal a burst of damage to it",Type: Passive,Item Pool: Angel Room
ItemID: 697,Vanishing Twin,"""He wants revenge""",Quality: 3,"A fetus familiar follows Isaac, and upon entering the Boss room on each floor, it will transform into a copy of the boss","Type: Passive, Familiar","Item Pool: Secret Room, Curse Room"
ItemID: 698,Twisted Pair,"""Double trouble!""",Quality: 4,"You gain two familiar demons, that stay by Isaac's side and fire shots in the same direction as you","Type: Passive, Familiar",Item Pool: Devil Room
ItemID: 699,Azazel's Rage,"""Ancient power""",Quality: 3,Isaac builds rage each time you clear a new room. This is shown by the Azazel skin spreading on Isaac's face,Type: Passive,Item Pool: Devil Room
ItemID: 700,Echo Chamber,"""I can see see the future future future""",Quality: 2,"When using a card, pill, or rune, you also use a copy of the last 3 cards/pills/runes you used after picking up Echo Chamber",Type: Passive,Item Pool: Secret Room
ItemID: 701,Isaac's Tomb,"""Buried memories""",Quality: 3,Spawns an Old chest at the start of all future floors,Type: Passive,Item Pool: Secret Room
ItemID: 702,Vengeful Spirit,"""Hot blooded""",Quality: 2,"Each time you take damage, a red flame orbital will appear around Isaac for the remainder of the floor, up to a maximum of 6",Type: Passive,"Item Pool: Devil Room, Curse Room"
ItemID: 703,Esau Jr,"""Lost brother""",Quality: 2,"Using this item swaps you between the character you started as, and Esau, which has 3 black hearts, +2 base damage and the ability to fly",Type: Active,"Item Pool: Item Room, Secret Room"
ItemID: 704,Berserk!,"""Rip and tear""",Quality: 3,"When activated, Isaac's tears are replaced by a bone sword and he goes on a killing rampage, gaining +0.4 Speed, +3 Flat Damage Up for 5 seconds",Type: Active,Item Pool: Devil Room
ItemID: 705,Dark Arts,"""One with the shadows""",Quality: 2,"When used, Isaac turns into a ghost for 1 second and his speed goes up to maximum (2.0). During this time he can walk over enemies to mark them for death. When the effect wears off, Isaac quickly runs between each marked enemy, dealing high damage to each one rapidly (roughly x2.5 your tear damage)",Type: Active,Item Pool: Devil Room
ItemID: 706,Abyss,"""Come forth from the depths""",Quality: 4,"When used, Abyss consumes all pedestal items in the current room and converts them into Red attack flies",Type: Active,Item Pool: Devil Room
ItemID: 707,Supper,"""HP up""",Quality: 1,+1 HP Up,Type: Passive,Item Pool: Boss Room
ItemID: 708,Stapler,"""DMG up""",Quality: 3,+1.0 Damage Up,Type: Passive,Item Pool: Boss Room
ItemID: 709,Suplex!,"""Angel breaker""",Quality: 3,"When used, you charge forwards for a second. If you touch an enemy in that time, Isaac will pick it up and slam it on the ground, killing it and sending a shockwave around the impact",Type: Active,"Item Pool: Item Room, Crane Game"
ItemID: 710,Bag of Crafting,"""Make your destiny""",Quality: 4,"When used will do a swipe attack in any direction. Can be used to store up to 8 consumables in, such as hearts, coins, keys, bombs, cards etc",Type: Active,Item Pool: Item Room
ItemID: 711,Flip,"""Life and death""",Quality: 4,"While holding flip, a ghost item will appear behind item pedestals upon entering Item Rooms and Shop that cannot be interacted with",Type: Active,"Item Pool: Curse Room, Secret Room, Shop"
ItemID: 712,Lemegeton,"""Item summoner""",Quality: 3,"When used, gives you an orbital flame which represents another random passive item in the game. While you have this flame you also have that item's effect",Type: Active,"Item Pool: Devil Room, Library"
ItemID: 713,Sumptorium,"""Return""",Quality: 3,"When used, removes half a heart of health and creates a clot familiar",Type: Active,Item Pool: Item Room
ItemID: 714,Recall,"""Come back""",Quality: 0,"When used, this will retreive the Tainted Forgotten's skeleton back to its owner's hands from any distance",Type: Active,"Item Pool: Curse Room, Secret Room, Super Secret Room"
ItemID: 715,Hold,"""Saved for later""",Quality: 0,This is the item Tainted Blue Baby (???) uses as his main mechanic,Type: Active,"Item Pool: Library, Devil Room"
ItemID: 716,Keeper's Sack,"""Spending power""",Quality: 3,Spawns 3 random coins and a key when picked up,Type: Passive,"Item Pool: Shop, Secret Room"
ItemID: 717,Keeper's Kin,"""Under a rock""",Quality: 2,"While in a room with enemies, blue spiders will randomly spawn from objects in the room (e.g. rocks, pots, stone blocks)",Type: Passive,"Item Pool: Item Room, Secret Room"
ItemID: 719,Keeper's Box,"""Portable shop""",Quality: 2,"When used, spawns a random shop item or consumable, however you have to pay the relevant cost to pick it up",Type: Active,"Item Pool: Shop, Secret Room, Wooden Chest"
ItemID: 720,Everything Jar,"""Anything is possible""",Quality: 2,"With every bar of charge this item has, a different consumable is shown inside the Jar. 1 = poop, 2 = penny, 3 = bomb, 4 = key, 5 = red heart, 6 = pill, 7 = card, 8 = soul heart, 9 = gold heart, 10 = gold key, 11 = gold bomb",Type: Active,"Item Pool: Item Room, Crane Game"
ItemID: 721,TMTRAINER,"""Isaac and his mother lived alone in a small house on a hill""",Quality: 2,"When picked up, all future items become 'glitched', causing them to become random combinations of 2-3 effects based on other items",Type: Passive,Item Pool: Secret Room
ItemID: 722,Anima Sola,"""Repent""",Quality: 2,"When used, it puts the closes enemy in chains for 5 seconds, preventing it from moving. You can release the enemy early by using it again",Type: Active,Item Pool: Item Room
ItemID: 723,Spindown Dice,"""-1""",Quality: 4,"Rerolls all pedestal items, lowering all their internal item IDs by 1",Type: Active,"Item Pool: Item Room, Secret Room, Crane Game"
ItemID: 724,Hypercoagulation,"""Thick blooded""",Quality: 3,"Upon taking damage you have a chance to drop the heart that you just lost. It gives you 2 seconds to pick it up again to re-heal, before it disappears",Type: Passive,Item Pool: Item Room
ItemID: 725,IBS,"""Your stomach rumbles""",Quality: 2,"Whenever you deal damage to an enemy, has a chance to give the effect of one of Tainted ???'s unique poops",Type: Passive,Item Pool: Item Room
ItemID: 726,Hemoptysis,"""Double tap sneeze""",Quality: 3,"Allows you to quickly double tap a shoot button to sneeze on nearby enemies, dealing x1.5 your tear damage and pushing them back slightly",Type: Passive,Item Pool: Item Room
ItemID: 727,Ghost Bombs,"""Spooky blast +5 bombs""",Quality: 2,+5 Bombs,Type: Passive,"Item Pool: Item Room, Bomb Beggar"
ItemID: 728,Gello,"""Demonic gestation""",Quality: 3,"Spawns a familiar that's attached via an Umbilical Cord, but will move and shoot in the same direction Isaac is shooting",Type: Active,"Item Pool: Item Room, Devil Room"
ItemID: 729,Decap Attack,"""Chuck away!""",Quality: 2,"When used, this item allows you to throw your head where it will sit as a stationary sentry firing bullets until you walk over and pick it up again",Type: Active,"Item Pool: Item Room, "
ItemID: 730,Glass Eye,"""DMG + luck up""",Quality: 3,+0.75 Damage Up,Type: Passive,"Item Pool: Boss Room, Crane Game, Golden Chest"
ItemID: 731,Stye,"""DMG + range up""",Quality: 2,+28% Damage Up (right eye only),Type: Passive,Item Pool: Boss Room
ItemID: 732,Mom's Ring,"""DMG up""",Quality: 3,+1 Damage Up,Type: Passive,"Item Pool: Shop, Golden Chest, Mom's Chest"
TrinketID: 1,Swallowed Penny,"""Gulp!""",,"Each time you get hit, you drop a coin or two",,
TrinketID: 2,Petrified Poop,"""It feels lucky?""",,"While held, Isaac has a significantly higher chance to find drops when breaking poops",,
TrinketID: 3,AAA Battery,"""Trickle charge""",,Lowers your spacebar item charge rate by 1,,
TrinketID: 4,Broken Remote,"""It's broken""",,Does the teleport effect every time you use your current spacebar item,,
TrinketID: 5,Purple Heart,"""Challenge up""",,Higher chance for champion enemies while held,,
TrinketID: 6,Broken Magnet,"""It kinda works""",,"Has a partial Magneto effect and will attract coins, pulling them into Isaac from a distance",,
TrinketID: 7,Rosary Bead,"""Faith up""",,Increases your chances to find an Angel Room instead of a Devil Room,,
TrinketID: 8,Cartridge,"""I remember these""",,"When Isaac takes damage, there is a chance he will gain the Gamekid effect, turning him invincible and dealing contact damage to any enemies he touches",,
TrinketID: 9,Pulse Worm,"""Wub wub!""",,Tears shrink and grow in size as they go across the room,,
TrinketID: 10,Wiggle Worm,"""Wiggle wiggle!""",,Tears now move in a wave fashion across the room,,
TrinketID: 11,Ring Worm,"""Woop woop!""",,"While held, tears move in a spiral pattern across the screen at high speed",,
TrinketID: 12,Flat Worm,"""Blub blub!""",,Tears become flat and disc shaped giving them a larger hitbox,,
TrinketID: 13,Store Credit,"""YES!""",,"While this trinket is held, all items in the Shop cost 0 coins",,
TrinketID: 14,Callus,"""Your feet feel stronger""",,Isaac no longer takes damage from walking over spikes and blood creep while this trinket is held,,
TrinketID: 15,Lucky Rock,"""There's something inside""",,33% chance to drop a coin for every rock that you destroy,,
TrinketID: 16,Mom's Toenail,"""???""",,"Mom's Leg will now appear every 60 seconds and stomp down randomly in the room dealing 300 damage to enemies, similar to how Daddy Longlegs works but less frequent",,
TrinketID: 17,Black Lipstick,"""Evil up""",,Increases the chance for Black hearts to spawn,,
TrinketID: 18,Bible Tract,"""Faith up""",,Gives you a higher chance of eternal hearts,,
TrinketID: 19,Paper Clip,"""Master of lockpicking""",,Allows you to unlock golden chests without needing a key,,
TrinketID: 20,Monkey Paw,"""Wish granted""",,"When you reach half a heart of life remaining, a black heart will spawn",,
TrinketID: 21,Mysterious Paper,"""???""",,Imitates the behaviours of some of the other 'paper' items/trinkets,,
TrinketID: 22,Daemon's Tail,"""Evil up""",,80% of heart drops are replaced with keys,,
TrinketID: 23,Missing Poster,"""???""",,Dying in a sacrifice room while holding this trinket will unlock The Lost character,,
TrinketID: 24,Butt Penny,"""Wealth of gas""",,"Everytime you pick up a coin, you fart, inflicting poison damage to nearby enemies",,
TrinketID: 25,Mysterious Candy,"""Uh-oh!""",,Causes Isaac to create poops randomly,,
TrinketID: 26,Hook Worm,"""Zip zoop!""",,"Tears now move forwards at right angles, shifting left and right across the room",,
TrinketID: 27,Whip Worm,"""Wooosh!""",,+0.5 Shot Speed Up,,
TrinketID: 28,Broken Ankh,"""Eternal life?""",,Has a 22.22% chance to respawn with 3 Soul hearts as Blue Baby when you die,,
TrinketID: 29,Fish Head,"""It stinks""",,"Everytime Isaac takes damage, one blue fly will spawn",,
TrinketID: 30,Pinky Eye,"""Poison shots""",,Isaac's tears have a chance to poison enemies,,
TrinketID: 31,Push Pin,"""Piercing shots""",,Isaac now has a chance to make a spectral and piercing tear,,
TrinketID: 32,Liberty Cap,"""Touch fuzzy, get dizzy!""",,"While held, this trinket gives a random mushroom effect each room",,
TrinketID: 33,Umbilical Cord,"""Fetal protection""",,"While at 1/2 a red heart of health, you gain a Little Steve familiar that follows you and shoots homing tears",,
TrinketID: 34,Child's Heart,"""It calls out to its brothers""",,Gives Isaac a higher chance to find hearts from drops after clearing a room and from chests,,
TrinketID: 35,Curved Horn,"""DMG up""",,+2 Damage Up,,
TrinketID: 36,Rusted Key,"""It feels lucky?""",,Gives Isaac a higher chance to find keys and chests,,
TrinketID: 37,Goat Hoof,"""Speed up""",,+0.15 Speed Up,,
TrinketID: 38,Mom's Pearl,"""It emanates purity""",,Grants a secondary chance of any non-specific heart drop turning into a soul heart,,
TrinketID: 39,Cancer,"""Yay, cancer!""",,-2 Tear Delay (Tears Up),,
TrinketID: 40,Red Patch,"""Your rage grows""",,You have a chance when taking damage to gain +1.8 Damage Up for the rest of the room,,
TrinketID: 41,Match Stick,"""Tastes like burning""",,Gives Isaac a higher chance to find bombs,,
TrinketID: 42,Lucky Toe,"""Luck up!""",,+1 Luck Up while held,,
TrinketID: 43,Cursed Skull,"""Cursed?""",,"When you take damage while on 1/2 a heart, you are teleported back to the previous room",,
TrinketID: 44,Safety Cap,"""Don't swallow it""",,Gives Isaac a higher chance to find pills,,
TrinketID: 45,Ace of Spades,"""Luck of the draw""",,Gives Isaac a higher chance to find Tarot cards after clearing a room or from chests,,
TrinketID: 46,Isaac's Fork,"""Consume thy enemy""",,"After clearing a room, you have a chance to heal for half a red heart",,
TrinketID: 48,A Missing Page,"""It glows with power""",,"When taking damage, Isaac has a chance to deal damage to the entire room in a Necronomicon style effect",,
TrinketID: 49,Bloody Penny,"""Wealth of health""",,"Everytime you pick up a penny, you have a 25% chance to spawn a red heart on the floor",,
TrinketID: 50,Burnt Penny,"""Wealth of chaos""",,"Everytime you pick up a coin, you have a 25% chance to spawn a bomb on the floor",,
TrinketID: 51,Flat Penny,"""Wealth of answers""",,"Everytime you pick up a coin, you have a 25% chance to spawn a key",,
TrinketID: 52,Counterfeit Penny,"""Wealth of wealth""",,"When picking up a coin, you have a chance to automatically gain one more coin",,
TrinketID: 53,Tick,"""Well, that's not coming off""",,"When you enter a boss room, immediately remove 15% health from the boss and restore 1 red heart",,
TrinketID: 54,Isaac's Head,"""Dead friend""",,"While held, this trinket gives Isaac a familiar that shoots piercing tears that deal 3.5 damage",,
TrinketID: 55,Maggy's Faith,"""Faith's reward""",,"At the start of a new floor, you get an eternal heart",,
TrinketID: 56,Judas' Tongue,"""Payment received""",,Items which cost 2 heart containers in a deal with the devil are reduced to only cost 1 heart,,
TrinketID: 57,???'s Soul,"""Imaginary friend""",,"Creates a familiar which moves around the room in a similar fashion to The Peeper, shooting tears in the same direction as Isaac",,
TrinketID: 58,Samson's Lock,"""Your rage grows""",,"When you kill an enemy, you have a chance to get +0.5 damage up for the current room",,
TrinketID: 59,Cain's Eye,"""May you see your destination",,Gives a 25% chance to reveal map icons at the start of a new floor (The same effect as the Compass),,
TrinketID: 60,Eve's Bird Foot,"""Revenge from beyond""",,"When you kill an enemy, you have a chance to spawn a transparent Dead Bird familiar",,
TrinketID: 61,The Left Hand,"""The left hand path reaps dark rewards""",,Replaces chest spawns with red chests,,
TrinketID: 62,Shiny Rock,"""It shines for it's brothers""",,"While held, tinted rocks and rocks with a crawlspace below them will flash white every 10 seconds",,
TrinketID: 63,Safety Scissors,"""Fuse cutter""",,Turns all troll bombs into bombs which you can pick up and use,,
TrinketID: 64,Rainbow Worm,"""Bleep bloop blop""",,Gives your tears a random worm effect every few seconds,,
TrinketID: 65,Tape Worm,"""Floooooooooop!""",,"While held, Tape Worm doubles your range stat and halves your tear height stat",,
TrinketID: 66,Lazy Worm,"""Pft""",,-0.4 Shot Speed Down,,
TrinketID: 67,Cracked Dice,"""You feel cursed... kinda.""",,"Every time you get hit, you have a chance to activate the D6, D20, D8 or D12 effect",,
TrinketID: 68,Super Magnet,"""It pulls""",,While held this trinket causes all pickups and enemies to move slowly towards you,,
TrinketID: 69,Faded Polaroid,"""You feel faded""",,Randomly Isaac will gain a camouflage for a few seconds and all enemies in the current room will have a confused status effect applied to them,,
TrinketID: 70,Louse,"""Itchy, tasty...""",,Gives a small chance to spawn a friendly attack spider while in a hostile room with enemies,,
TrinketID: 71,Bob's Bladder,"""Creepy bombs""",,"Leaves a pool of green creep under all bombs you place, which damages enemies that walk over it",,
TrinketID: 72,Watch Battery,"""Lil charge""",,Gives a +6.66% chance of a getting a small battery after clearing a room,,
TrinketID: 73,Blasting Cap,"""Pop! Pop!""",,Exploding bombs now have a chance to drop another bomb that you can pick up,,
TrinketID: 74,Stud Finder,"""The ground below feels hollow...""",,Higher chance to find crawl spaces when exploding rocks,,
TrinketID: 75,Error,"""Effect not found?""",,"Gives a different trinket effect per room, randomly choosing between any of the other available trinkets in the game",,
TrinketID: 76,Poker Chip,"""It's double down time!""",,Chests now have a 50/50 chance to either pay out with extra consumables or nothing/an enemy,,
TrinketID: 77,Blister,"""Bounce back!""",,Tears have a stronger knockback effect while this trinket is held,,
TrinketID: 78,Second Hand,"""Extended stat effect time""",,"Increases the time that status effects stay on enemies. e.g. With poison effects, the damage over time poison will last for much longer.
      ",,
TrinketID: 79,Endless Nameless,"""I'm stuck in a loop...""",,While held there is a small chance when using a tarot card or pill that a copy of it will be dropped on the floor next to you,,
TrinketID: 80,Black Feather,"""With darkness comes power""",,+0.2 Damage Up for each 'evil' item you have,,
TrinketID: 81,Blind Rage,"""Blind to damage""",,Invincibility lasts longer after getting hit (Increased i-frames),,
TrinketID: 82,Golden Horse Shoe,"""Feel lucky?""",,+15% chance to get a double item room to spawn on the next floor,,
TrinketID: 83,Store Key,"""Stores are open""",,Automatically opens all shop room doors for free,,
TrinketID: 84,Rib of Greed,"""Feels greedy""",,Forces the Greed and Super Greed mini bosses to no longer appear in shops or secret rooms,,
TrinketID: 85,Karma,"""Karma up""",,Donating to a Donation Machine has a chance to heal Isaac for a full red heart or spawn a Beggar,,
TrinketID: 86,Lil Larva,"""the poop is moving...""",,Destroying poops now gives you a blue fly,,
TrinketID: 87,Mom's Locket,"""you feel her love""",,"While held, you heal for half a red heart every time you use a key to open a door or golden chest",,
TrinketID: 88,NO!,"""Never again!""",,While this trinket is held you have a significantly lower chance to find spacebar/active items,,
TrinketID: 89,Child Leash,"""Keep your friends close...""",,Causes your familiars to stay closer to each other,,
TrinketID: 90,Brown Cap,"""Fartoom!""",,Poop in the environment will now explode when destroyed,,
TrinketID: 91,Meconium,"""Eww""",,"While held you have an increased chance for Black Poops to spawn, which deal damage to all enemies in the room when destroyed",,
TrinketID: 92,Cracked Crown,"""Boost Stats""",,"Boosts speed, range, shot speed, tears and damage if they are above their base values by roughly +20%",,
TrinketID: 93,Used Diaper,"""You Stink""",,"While held, gives the Skatole effect only in certain rooms, which will turn hostile flies to neutral and stop others from shooting",,
TrinketID: 94,Fish Tail,"""It also stinks!""",,"Items and trinkets which generate blue flies and spiders will have double the effect, causing twice as many to spawn",,
TrinketID: 95,Black Tooth,"""It looks dead""",,"Some tears will randomly become a black tooth, that deal double your normal tear damage and can poison enemies",,
TrinketID: 96,Ouroboros Worm,"""Foop foop!""",,Tears become spectral and travel in a huge spiral pattern,,
TrinketID: 97,Tonsil,"""Sick...""",,"Every time you take damage you have a very small chance to gain a Tonsil familiar, which follows you and blocks enemy projectiles",,
TrinketID: 98,Nose Goblin,"""Seems magic...""",,Your tears have a random chance to become booger tears,,
TrinketID: 99,Super Ball,"""Boing!""",,Some random tears will gain the Rubber Cement effect and become bouncy,,
TrinketID: 100,Vibrant Bulb,"""It needs power""",,"Grants +0.25 Speed, +0.75 Range, +0.1 Shot Speed, +0.2 Tears, +0.5 Damage and +1 Luck when Isaac's active item is fully charged",,
TrinketID: 101,Dim Bulb,"""I think it's broken""",,"Grants +0.5 Speed, +1.5 Range, +0.3 Shot Speed, +0.4 Tears, +1.5 Damage when Isaac's active item is completely uncharged",,
TrinketID: 102,Fragmented Card,"""Double moon""",,Gives you another secret room on each new floor while held,,
TrinketID: 103,Equality!,"""=""",,"When you have the same amount of coins, bombs and keys, half consumables turn into their doubled version",,
TrinketID: 104,Wish Bone,"""Make a wish""",,Every time you take damage you have a very small chance to spawn a random pedestal item,,
TrinketID: 105,Bag Lunch,"""I wonder what it is""",,"Every time you take damage you have a very small chance to spawn the Lunch item, which gives +1 HP up",,
TrinketID: 106,Lost Cork,"""Uncorked""",,Increases the radius of any creep you produce,,
TrinketID: 107,Crow Heart,"""Drain me""",,"While held, any damage taken remove red hearts first, before soul hearts, black hearts and rotten heart damage",,
TrinketID: 108,Walnut,"""Thats a hard nut to crack!""",,"The Walnut has a chance to break when taking damage from an explosion. If it does, it will drop a random trinket, coin, heart and key",,
TrinketID: 109,Duct Tape,"""Stuck!""",,Causes any orbitals you have to stop moving while held,,
TrinketID: 110,Silver Dollar,"""Feels lucky...""",,"While held, shops will now appear on the womb floors (The Womb, Utero and Scarred Womb)",,
TrinketID: 111,Bloody Crown,"""Drips with blood...""",,"While held, item rooms now appear on the womb floors (The Womb, Utero and Scarred Womb)",,
TrinketID: 112,Pay To Win,"""...""",,"While held, restock boxes will always spawn in item rooms",,
TrinketID: 113,Locust of War,"""I Bring Wrath""",,"Upon entering a room with enemies, spawns a Red Locust which detonates upon impact with enemies, dealing double tear damage for the impact of the Locust and 60 damage for the explosion",,
TrinketID: 114,Locust of Pestilence,"""I Bring Pestilence""",,"At the start of each new hostile room you spawn a green attack fly, which will target a nearby enemy, deal double your tear damage and then poison them",,
TrinketID: 115,Locust of Famine,"""I bring Famine""",,"At the start of each new hostile room you spawn a yellow attack fly, which will target a nearby enemy, deal double your tear damage and apply a slowing effect to it",,
TrinketID: 116,Locust of Death,"""I bring Death""",,"Upon entering a room with enemies, spawns a Black Locust that deals quadruple Isaac's damage, applied as two hits of double damage",,
TrinketID: 117,Locust of Conquest,"""I Bring Conquest""",,"At the start of each new hostile room you spawn 2-5 white attack flies, which will target a nearby enemy and deal double your tear damage to it",,
TrinketID: 118,Bat Wing,"""They Are Growing...""",,"When killing an enemy, you have a very small chance to gain the ability to fly for the rest of the room",,
